subject,id,tp,group,fimbria_left,vofb_left,slfc_right,slfc_left,cc_ant,cerped_left,slfb_left,cing_right,slfa_right,thalsub_right,cing_left,ilf_left,intcap_right,vofa_right,ilf_right,fornix_left,amyhypven_right,slfd_right,amyhypven_left,slfd_left,cc_mid,hipcom,vofb_right,thalsub_left,ifof_left,atr_right,opticrad_left,vofa_left,cerped_right,chip_left,chip_right,cc_post,intcap_left,fornix_right,slfa_left,slfb_right,fimbria_right,opticrad_right,atr_left,ant_comm,ifof_right,thalslat_right,thalslat_left,thalsmed_right,thalsmed_left,cc_temp,amyhypdor_left,amyhypdor_right,site
20170704_120344_EpiBios_B4C_Rat2085_M_D02_I_1_1,2085,2d,Sham,0.793259758035249,0.9748411003825362,1.1586828946611085,1.0864190780073355,1.1659465743036799,0.6657760510842093,1.1145564841185094,1.2275639463949706,0.9477743650880995,0.6363237907188207,1.184935172236785,0.7916864827625933,0.34498788394006574,0.9464148856059075,0.632843023098472,1.4043792195730165,-0.8674683830048889,0.7992026406463093,1.227143879836529,1.0531489445103415,1.0603432521259653,0.9097764771634113,1.098785617852126,0.7933358140465324,0.5279366556127757,0.9660066941816068,0.9627347919259034,0.8947144856213374,0.3166236295857525,1.4816309223133246,0.8326893947246451,0.8950409428322673,0.6935720184495638,0.8740843811445439,1.173123654915609,1.3405673469862724,0.7753794443479736,1.1556554230608027,1.0124951019331314,0.24615819293476382,NA,NA,NA,NA,NA,NA,NA,NA,Melbourne-P1
20170704_153634_EpiBios_B4C_Rat2084_M_D02_I_1_1,2084,2d,TBI,0.4019717758778821,0.1636515661636544,1.7469422641149384,0.4378807550722411,1.3537258781299706,1.1668481725996083,0.34004437802994014,1.1460521360588396,1.53939086144566,1.1446104771992975,0.6377540697400376,0.7917401550626646,1.309657649702683,1.5284303039427514,1.168150030815071,0.918790245970506,0.9605351003575993,1.5442847670428106,0.8058389342017962,0.7321437499846324,NA,NA,1.4915436620233355,0.8000350181635555,0.8691287554837845,1.4087120172275214,-0.02969226101608085,0.032855350854388274,1.145445728654266,NA,NA,NA,0.8578363811495586,1.1134881656436388,0.8002482425391563,1.4112552925638864,NA,1.264975958792554,1.1183356133656308,0.6108049898826275,1.1165604919523928,0.8362036406025024,1.3213302305012928,0.9609977025948351,1.307605591811766,NA,NA,NA,Melbourne-P1
20170705_145137_EpiBios_B4C_Rat2086_M_D02_I_1_1,2086,2d,TBI,NA,NA,1.6510501697478557,NA,1.8431329937978975,NA,0.6352679794239928,NA,1.5390035081644717,1.2181113861997566,0.8684200306052579,0.6237406139691178,NA,NA,0.43477090616145025,1.1049555654748233,0.10932275764720797,NA,NA,NA,NA,NA,2.0643421046302786,NA,0.6314967629781205,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1178761054975084,2.281291070105656,1.2702187838636534,NA,NA,1.3511676294352692,NA,NA,NA,NA,NA,NA,NA,NA,Melbourne-P1
20170718_095652_EpiBios_B4C_Rat2121_M_1_2,2121,2d,Sham,1.8295212128376108,1.8476091243045463,1.9733398052072622,1.3690736816420503,2.2474910805486203,1.0728237992311656,1.5014203515745963,2.479866257874615,2.364734386585503,1.4259992414175238,1.7844901277316585,1.8739083473079723,1.9583001390708281,1.5239863673867053,1.6270853721488885,1.4846334135655732,2.089692361217714,2.3778943375675463,1.6815383539680833,NA,1.5223933558555478,1.8339832567023446,1.7007969827314502,1.1585361297065067,1.8963087141285482,2.1056715273097417,1.3761555815394617,1.5906250980259695,1.7903456103489581,1.1320009975255951,1.8814412863014287,1.5882311474287727,1.1127423812770707,1.699027294379952,1.770901018506746,2.016814907709993,2.0816743515226457,1.6278016827775497,1.6053783699548172,1.7809343368926882,1.6017319671845842,0.16989318283285473,0.5826145285099632,NA,NA,NA,NA,NA,Melbourne-P1
20170719_103725_EpiBios_B4C_Rat2125_M_1_1,2125,2d,TBI,0.6118303714724792,0.46274783215344223,1.1767318670693743,0.7144356429735038,1.0940132111599241,0.5269325024377903,0.7029580400940948,1.4643815024186089,1.3722341902806534,0.8869280075424225,1.102440472802951,0.5763990615736276,1.1899643878443642,1.3416867337281027,2.064828279082934,1.279238930181195,1.5278738267523502,1.445377802868931,0.3431035671188696,NA,0.22114222813153292,0.38217029819818543,1.028080078091352,0.4691488994129911,0.5350128523915593,1.3941257001344376,0.21805764684852744,-0.53856183138584,1.2520241734084125,0.3106596870633442,1.2125045844569255,0.8553328376888597,0.49377088906636163,1.342053227957439,0.5666387642446539,1.017075135818498,1.3180599269629454,0.9668382692038625,0.6562869526326147,1.8267300604051446,1.8329163231086811,NA,NA,NA,NA,NA,NA,NA,Melbourne-P1
20170719_134138_EpiBios_B4C_Rat2126_M_1_1,2126,2d,Sham,2.8936177519691473,1.8677315320430443,1.7205757272977587,2.8551516013519844,2.5433815328092,3.1661106785597197,2.017269924657781,1.8320949195465308,2.0161659268313277,2.470498317369467,2.711794322983168,3.4672950211491376,2.156972772318014,1.9332503960583465,1.8269334762499347,2.334033528015242,1.6725111266989938,1.9083682315228623,3.3934225280186086,3.3260224934804783,NA,2.353454107265806,2.0205773284615955,2.70718802287515,3.053442065309046,2.0802794968532803,1.836352580943826,2.0936895000320086,2.1825584267955245,1.644915738339163,1.604362456700142,1.7975553358124068,3.2549758602790333,2.204564568081008,2.8852059000731263,1.9600161954127877,2.133471852081112,2.0123149078766587,3.4448125627198096,2.1682314174687254,1.1775599543525141,2.0305465660176885,1.7455008082436174,2.19067126676387,1.407898585295702,1.6387489078387771,NA,NA,Melbourne-P1
20170719_152810_EpiBios_B4C_Rat2130_M_1_1,2130,2d,Sham,-0.14174346689507072,NA,NA,NA,0.8813485224352406,-0.05892477812240031,-0.3157750127564657,-0.34535585251927786,1.432744070748483,-0.1432922993362249,-0.4170541729570598,-0.7446743616468698,0.5259921430360261,-0.9847582088208813,-0.6202983968448238,-0.5194017112429098,-0.2660821518781614,NA,-1.0364512201562002,NA,NA,-0.594848407649757,-0.9429136420344095,-0.5912310519272713,NA,0.5548577826325213,NA,NA,0.5290301622095098,-0.777528969170949,-0.7998792693851792,-1.0384769793796722,0.13207084943886696,-0.23494740614715834,1.3783076616421015,-0.17046045922914538,-0.43089741297197875,-0.6578633011962318,0.4159519932871697,NA,NA,NA,NA,NA,NA,NA,NA,NA,Melbourne-P1
20170725_100122_EpiBios_B4C_Rat2121_M_1_3,2121,9d,Sham,0.6351285400748478,0.6857086061063599,0.4821081423966694,0.45759165774396904,0.6932981622966108,0.4179685651753012,0.5630101423818553,0.7083558191517946,0.8299686379378283,0.6210136624094412,0.5576195989189187,0.4112646910856258,0.684873509020165,0.3947471900633569,0.07628674893939469,0.6394783652806723,0.014381755292499956,0.9226909112640796,0.23646906601170659,0.5018012657393315,0.41708317348699414,0.6738323536083073,0.43869883099016954,0.4034663778677447,0.3433099722465222,0.7328613866222066,0.4750567553299016,0.4330111845682069,0.6793359876234817,0.11202195968192796,0.19514540135563044,0.21359037502755232,0.3908121509731248,0.6490472631316277,0.6199252320332274,0.6587948295934617,0.6479882838672828,0.40672377692085276,0.4296798207634077,0.491082719712981,-0.13566747999863835,0.6027280287181669,0.730433907777501,NA,0.9443862830357683,NA,NA,NA,Melbourne-P1
20170725_114225_EpiBios_B4C_Rat2118_M_1_2,2118,9d,TBI,-0.41038590054667434,-0.4682282485709026,0.01580899286234968,-0.3201735998506827,0.2659059031522496,0.0254828977060591,-0.25273474513740446,0.12409466535346474,0.08965720294780459,-0.052449897646174574,-0.12763260685291372,-0.394224660536715,0.09601609712309654,-0.07566054458490556,0.21934045209543018,-0.07229624860331023,0.3847453731644293,0.08367256965437292,-0.2610420403721221,-0.21598847187020787,NA,-0.36867781896814633,0.007827078389109737,-0.06225088679636831,-0.19812547756732768,0.21546512986664504,-0.7501951854795339,-0.7455784182761629,0.0731459203653635,-0.6571983984763144,-0.23774623186723443,-0.33052077533210383,0.035006774820442066,0.045508306301737966,-0.035351662003779684,-0.04075152169792039,0.009451135733544766,-0.18695590363038983,0.2117815870759654,0.5780245505816327,0.4865223750012643,-0.007017163217548116,NA,NA,NA,NA,NA,NA,Melbourne-P1
20170725_132859_EpiBios_B4C_Rat2119_M_1_2,2119,9d,TBI,-0.41185698607921845,-0.4661537920677883,-0.03462054833069673,NA,0.6478178021623817,0.25643062175128745,-0.24096399647883002,0.23929734802200497,0.6798782591304863,0.07113939617891374,NA,-0.07347328590253471,0.20418334863549004,-9.750141595363327E-4,0.28209244558985436,0.5974033408485562,0.31184700402259313,0.5135877519821722,0.21184484528839606,-0.030783919579237734,NA,NA,0.0702681633724437,0.09794883469821211,0.06888219042227248,0.41610264231194716,NA,NA,0.21924572031303594,NA,0.4944104551249892,NA,0.20305720681172837,0.3105604959791964,0.03253534006182611,0.20585016800526015,-0.04659076187622332,-0.27324240991769555,0.32489018584098,0.6677070674627225,0.5210068291854094,-0.1470972144131471,0.059998868096798254,NA,NA,NA,NA,NA,Melbourne-P1
20170725_151117_EpiBios_B4C_Rat2120_M_1_2,2120,9d,TBI,-0.22790741284200763,-0.6446490642409188,-0.263466162112566,-0.22595667577329534,0.09940469419439876,-0.16734500634132987,-0.4298944225475293,-0.11139366618429644,-0.04868006803633416,0.02272436784662839,-0.18884104640066277,-0.2634573428952414,0.09815996530861072,-0.20247614453773694,0.148050590441976,0.06668160439701581,0.2132183185111116,0.0016890473970170143,-0.14057225210005095,-0.4279841156539285,NA,-0.4252380488206795,-0.2168863980572538,-0.07937133738594863,-0.2448068014740701,0.12660907647803568,-0.41750652371181457,-0.6942130393390828,0.20791390357241038,-0.37820599759602463,-0.44399185510998646,-0.33903517890640494,-0.27471798213075677,0.1783484343555974,-0.4157350060074047,-0.2605528564540898,0.09920580557832169,-0.32604175296130705,-0.014857952242569866,0.3743925531151369,0.29857232538122574,0.444170045247433,0.3602410369544238,0.5326707958350502,0.49565918964104194,NA,NA,NA,Melbourne-P1
20170726_103945_EpiBios_B4C_Rat2126_M_1_2,2126,9d,Sham,0.14373805374968185,0.1744626317599806,-0.16308798445769224,-0.05233577380596958,0.21087834408574233,0.30693439541160744,0.026945211809476226,-0.08535900654672593,0.2135644821901252,-0.10138301940389988,-0.17589509556516905,0.11247575998133626,-0.0550049953293744,-0.17305422380236163,-0.04577174169589083,0.05405421796577004,-0.018611667614751113,0.11035455139577287,0.1334001077109306,0.06814117010296254,-0.1930840617407055,-0.01232428732978138,0.13484950389642253,0.3379494139901724,0.1721532816548975,0.08067255853727434,-0.08602649544688806,-0.059904176760511824,-0.009395840104667355,-0.5427620972079605,-0.5499207887728597,-0.38393278379261303,0.3378855622208995,-0.19307183511555195,0.04108703829870862,0.18632142547127212,0.09641967401874188,-0.1780526543881719,0.24700434973754112,0.21598944840192888,0.22121810646154697,-0.2541401515315951,-0.058236383094430716,-0.3050861090025099,-0.13244350166114874,NA,-0.21693384572009777,NA,Melbourne-P1
20170726_124126_EpiBios_B4C_Rat2130_M_1_2,2130,9d,Sham,-0.034374930668199105,-0.015773873512370994,-0.07968696354451439,0.0062996243339819655,0.166896848402201,0.18353061497861167,-0.029766690457663406,-0.20936471711638371,0.3396947536452069,-0.07935649608843008,-0.10836040794700266,0.41905188375550245,-0.015301991912298267,0.01822963023539323,-0.47864850548380283,-0.15867574216556707,-0.21832777897490444,NA,0.1254479119035793,0.005295796303893577,NA,-0.15907040018448526,0.2206844822155566,0.07600251449026646,0.2574780309758718,0.04094516793598326,NA,0.018749292797328697,0.04861108884303174,-0.22689149804099873,-0.529565662306416,-0.47981590487861575,0.1392877098383351,-0.0036394513614496295,0.023820362699788582,0.22453831261517276,-0.13350234025833013,-0.1629029126043309,0.10149368130465282,0.18261080139631192,-0.10255134850562493,0.016337126734117174,0.521929004842588,0.17949541330890967,0.5299543231032924,NA,NA,NA,Melbourne-P1
20170726_142912_EpiBios_B4C_Rat2125_M_1_2,2125,9d,TBI,0.11236926076240819,-0.11855268482915945,0.3905893943607086,0.43016964656063805,0.6169533947469559,0.3554250834024237,0.2776941557773593,0.5454217226363045,0.8504731469360336,0.415689259522891,0.41521426889156515,0.37143412310933105,0.5839155699914454,0.3992369581634669,1.0442576745072607,0.40815789154319543,1.0421741041982706,0.8601859427401116,0.3781762105722129,-0.05813457089610312,-0.012943180955329777,-0.09976879259764342,0.5194986197058055,0.2164507179801769,0.32391260971587243,0.658584521563113,-0.2542046413915158,-0.4645340906797192,0.5769031242483597,-0.022851858028461368,0.36139979084044505,0.2837318298486865,0.29529858584055113,0.5801840136730869,0.1478869733522821,0.48319682546340875,0.3540687251277929,0.2388662687398726,0.36778679423128424,0.7514587592695526,1.0012348609483237,-0.04951043960691475,-0.17292904064010706,-0.1161562212812596,-0.07501844467698851,0.4775582423914859,0.27653791131811223,NA,Melbourne-P1
20170801_100055_EpiBios_B4C_Rat2086_M_W04_I_1_1,2086,1mo,TBI,0.5242850873373671,0.0018610703683336345,-0.013489576528760663,-0.19831579619337425,0.6299544961762448,0.7826945245342706,-0.1697658803674473,0.13880014422948425,0.8754468157189031,0.7450174135494408,-0.03689342973162518,1.3838972427195158,0.9045032743394247,0.3500933902215381,1.2993483691144556,0.41451083705018316,0.7331393745599686,0.9922338462343405,0.9081959316876099,0.3976826774060605,NA,0.27237939464531685,0.3258965290102408,0.10986139085207601,1.2536480924434337,0.8931977525369406,-0.42502318293910546,-0.17346631902085236,0.9076208973615614,-0.09032622490559725,-0.0061584539327059805,-0.03252680218208645,0.5533874184877359,0.5359881781104028,0.25344189094656355,0.26953120104884604,0.5744988862480581,0.07433931421748512,0.3277924788936092,1.304013109933516,1.1734104951020499,0.5785204779589371,0.3766382460037399,0.48512026311887013,NA,0.16768980730421243,NA,NA,Melbourne-P1
20170801_114926_EpiBios_B4C_Rat2089_M_W04_I_1_1,2089,1mo,TBI,-0.08070265905428511,-0.44462432660654694,0.26379201535591895,0.11709258591507013,0.7397021616304013,0.3633085044203923,-0.04284055316774301,0.34541288564204586,0.7272356389207286,0.1963838284024436,0.1795945288140746,0.022859164862192638,0.34992165259009794,0.4026197748700195,0.9313638975775493,0.05770801847373958,0.6849187511522895,0.7224669346870936,-0.18886065800101254,0.20097825820664586,0.17644695308433148,0.20008235932346127,0.42826758353783545,-7.493752003255784E-4,-0.013750426745058608,0.4806471781914334,-0.7287775670290079,-0.4877310319914287,0.3765587809153403,-0.10684244051577982,-0.021888578022209254,0.09847454813970666,0.2223200048132714,0.11958985115893159,0.19535877444381386,0.41832099918753585,0.5785755016115913,0.1967732809177699,0.35600112077619755,0.6880192380160687,0.856112179061387,0.06641026657289734,0.4914019340411629,0.035042541795802684,0.6526422748915365,NA,NA,NA,Melbourne-P1
20170801_133013_EpiBios_B4C_Rat2088_M_W04_I_1_1,2088,1mo,TBI,0.5092930921975962,0.12866714793745362,0.5038074891912229,0.01394041800054922,0.6496609360104139,0.7891591475869325,0.023014650983889176,0.5460937408309757,0.9178092336541552,0.5012282322958609,0.41486922150437844,0.632712097460555,0.6452277221725685,0.8211880724248275,1.4585561369779105,0.6808502845000898,0.84492451724715,0.9073802813858102,0.5698053371603771,0.5095894576935475,0.125196577364105,NA,0.7483998553553503,0.49086150481066104,0.7078519417138462,0.7956509173367106,-0.35313158708490944,-0.03656779661058625,0.7797593837643864,0.4178356392115067,0.27667299731741474,0.4013230360218722,0.638595833935512,0.5780108025825351,0.42075014042233577,0.5294145556132521,0.8090063159012882,0.5455765365500719,0.6199224067911496,1.5926454322853065,1.2711776141720004,-0.0618487625539223,NA,NA,NA,NA,NA,NA,Melbourne-P1
20170815_092542_EpiBios_B4C_Rat2195_M_1_1,2195,2d,Sham,0.3205484395062056,0.6301540086934305,0.3296191005712703,0.49363050726471785,0.40078779287500227,0.165048053421783,0.5632845770384951,0.3298063877340199,0.2581909200719888,0.1578711643360024,0.4464394653399347,0.1244431667841202,0.14283498233892342,0.2100232221168247,-0.3995178089245739,0.11346866923880773,-0.08205809616569516,0.11176440190922574,0.05232125757501854,0.41565584161098024,0.3174226426159466,0.3416974820731386,0.25749172885788707,0.16842641252555865,0.1119537488770092,0.2357470694583901,0.34367007323139553,0.40877330906660364,0.11674339202242479,0.055249694819464915,0.026466680274082808,0.19733379067390028,0.23135245035413812,0.07036697152086432,0.538099389290065,0.36698416326781497,0.14511645263006784,0.18657281335362802,0.341682944295898,0.21666550401873574,-0.07218585854723356,0.06879757782241362,0.13074949945882777,0.08714136687797765,0.05692128274460016,NA,0.1640497310777548,NA,Melbourne-P1
20170815_111455_EpiBios_B4C_Rat2194_M_1_1,2194,2d,TBI,0.0762264104459212,-0.4316876592729655,0.13568404305286857,-0.5122948558686506,0.2529666769926116,0.31687125206018496,-0.2739578987634049,0.15664370371296665,0.31943305736662114,0.6467385009412393,-0.17263155897709684,0.2880338696088312,0.5486350004796019,0.18062232020349356,0.17549375134282064,0.2519437993044429,0.0439281111242586,0.339316915835182,0.5174387176836823,-0.005555196151536124,-0.16485499718913596,-0.09993564733226279,0.30311577726228095,0.24290019641345342,0.23376642585152801,0.5520098820930468,-0.23553813463725096,-0.5974609991436939,0.608099696533602,-0.32647277371593036,0.020593740669079125,-0.24523197637794403,0.10947629276322626,0.503556651487502,0.03357470709518919,0.29794272676811284,0.41425875970618325,0.2056318759732889,0.15182256143388342,0.5793457639465622,0.3167572380245711,0.6278485602024156,0.5744561277949286,0.5464265571845109,0.5950251467197861,NA,-0.08418495328178205,NA,Melbourne-P1
20170815_131048_EpiBios_B4C_Rat2193_M_1_1,2193,2d,TBI,-0.058246167047868946,-0.2797697395204327,0.5130775374493503,0.19981674511190306,0.4205694998927289,0.4062984652295693,0.02630220293950932,0.514586804658841,0.661103251248473,0.35479832444766274,0.3332169196011577,0.266372484478959,0.4270652469247047,0.4581334039881132,0.2213559322371476,0.13650717326524822,0.11994140286617393,0.6030059234454888,-0.052834823650353774,NA,-0.05726252830028818,-0.31635761597746104,0.6139365401016007,0.157104026433345,0.3731298879636485,0.5418386684661383,-0.3749500461818758,-0.7673902696421232,0.3923079287429849,-0.13842077170199782,0.18923634058969396,0.164569613035525,0.2786696997914757,0.37067941845815655,0.09020673777233632,0.7370504415080383,0.34342366268203517,0.32179150161940556,0.3912152633277176,0.5002408954053367,0.4528379387929608,-0.07710665677419155,-0.005263189974118818,-0.23034180756224223,-0.10836465415683566,NA,NA,NA,Melbourne-P1
20170815_150132_EpiBios_B4C_Rat2199_M_1_1,2199,2d,TBI,0.2650296303861822,-0.02867359563585822,0.6187220116418822,0.32529545556538736,0.8990117120342705,0.9071055985009489,0.4630654167318444,0.6089562923885615,0.76294497442326,0.7304202938976563,0.3580629764184961,-0.15476178355959475,0.8907293854874218,0.7587184884382518,0.37577068458982293,0.5718952924738269,0.6047658496819028,0.8114933893568844,0.14758967927669567,NA,NA,-0.05005809849304312,0.6593792490190988,0.7825955123969145,0.056565240228425184,0.9153062325446559,-0.042795405365419335,-0.5176515386664985,0.787379065562225,-0.09637871258383032,0.25381908396016534,0.12627505158917934,0.8437206396774658,0.6744454890689299,0.6729027662556561,0.6696730842308288,0.7532004753389644,0.6523545074265262,0.8387346015328293,1.1204689638473015,0.6010373458824899,0.017279600990228808,0.26772642074938036,6.47480327407713E-4,0.1599919103925053,NA,0.025203036637409304,NA,Melbourne-P1
20170816_112918_EpiBios_B4C_Rat2206_M_1_1,2206,2d,Sham,1.0502412177319183,1.1230123123762443,1.0777950207916414,0.7606735450254325,1.2514161174598182,1.2247185910733809,1.0692338154001262,1.0385330724860915,1.576115236984424,1.5326949209334262,0.7024031727358542,0.8596442936069773,1.7682421860460584,0.9627562421218581,0.8788400995065991,0.9491332037917402,0.5857057803711113,1.5633355626105125,0.782482163330921,1.0324907010943243,0.7826883901810052,0.9216013092204147,1.072592607870339,1.3279453715940086,0.6654348982553032,1.5796278481215194,0.984142962646008,0.8284513744302546,1.6770898548609545,0.4526793100577596,0.6170781761479517,0.7974243347364585,1.4060862047921892,1.0157068663512998,1.1420597366374834,1.246066928977338,1.1208401456565418,1.1490475357327636,1.122427078074771,1.2303406852308236,0.8859822689910736,0.9971107032144134,0.932576572300609,1.0566199572119825,0.8494719173424934,NA,0.7319841211653227,NA,Melbourne-P1
20170816_132647_EpiBios_B4C_Rat2201_M_1_1,2201,2d,TBI,NA,NA,0.7658875257309191,-0.010970147463590322,1.2612856778202086,-0.41695531802244273,0.24469367851041754,0.5363947482827073,1.0893345237391907,-0.34356836070586355,0.10128214520375747,NA,-0.09340417987828659,-0.008202437407986284,-0.6515351519501316,NA,-1.3680836872846909,NA,-0.15714836285762473,NA,NA,NA,0.15359452216960917,-0.06827243853430394,NA,0.6549615253499967,NA,NA,-0.35046746855616434,NA,0.020247115210884157,0.24946709695361857,-0.6330754325722644,0.24348128592560772,1.0516552509170947,0.8271333809524942,-0.7974458291476106,-0.23072966006920392,0.2519121312637562,NA,-0.48783416780967787,-0.8512221604733394,-0.6846468910199851,NA,-0.7622704150107589,NA,NA,NA,Melbourne-P1
20170816_151222_EpiBios_B4C_Rat2204_M_1_1,2204,2d,TBI,0.6620984819071166,0.32149573383555535,0.8790357554293755,0.5050664566899103,1.054236897871678,0.5256630624088879,0.4810553371030182,0.9021558867451093,1.3011749446108247,1.000580304742033,0.4864934007834367,0.4357830932709651,1.1782181002761907,0.8022982339640637,0.9982078059731786,0.7031503127839058,0.7764528408747776,1.228608500741854,0.15756189834719236,0.4338395440043829,0.3778598244332047,0.4663536334411207,0.9141397557038038,0.6332824548177024,0.3348008830696744,1.2788038492787572,0.2015076767207217,-0.15932828299325666,1.0553220746708984,0.5908410689622533,0.5783399379097771,0.369192953636901,0.5036418135587284,0.8452984869300355,0.4330019247918858,1.1282120072153923,0.987407847127579,0.7811632817357327,0.6099676379120871,1.0333999263728404,1.0125967122934683,0.29331215140388656,0.3450486312436161,0.2017753192958773,NA,NA,NA,NA,Melbourne-P1
20170817_100412_EpiBios_B4C_Rat2118_M_1_3,2118,1mo,TBI,0.6245342399679435,0.3203019584698666,0.608504243697974,0.4322331004905821,1.2064838145067445,1.0353921667918653,0.49817577025502136,0.8629432007846913,1.047313525589644,0.9811609508492226,0.7323592036718986,0.9308265320945857,0.9801939920941671,0.7943959286501454,0.7734142529436697,0.6154274513700121,0.3319745797886917,0.9402843651736081,0.34921311548123124,1.1374812981209674,NA,1.146431141609355,0.7511064677697423,0.8442573421419519,0.7870013141828921,1.1554569283121263,0.2590651758606671,0.27915396874557624,0.9332175361946888,0.6901072676918776,0.4802290856369705,0.5109194171675616,0.920623246168692,0.6289233108555587,0.8250550325179661,0.5545661020910725,0.7211376893444293,0.713733168443416,0.9682571865059891,0.6282874070274815,0.600062042678538,0.580891229556098,0.7585500677408141,0.4974209075100317,NA,0.7508693760928898,NA,NA,Melbourne-P1
20170817_115759_EpiBios_B4C_Rat2119_M_1_3,2119,1mo,TBI,0.4882921971506716,-0.19427052369371173,0.8756221602085499,NA,1.2659673270837377,0.6838992987328015,0.20635645049698736,0.8765682497320734,1.2291401234999386,0.7024699026013679,NA,1.0199252677867345,0.815847716432638,1.0632692495890423,1.1394181121587046,0.9482590134817712,0.9009693417521799,1.2038416223705315,0.5382372245311664,0.9551989515693681,NA,NA,1.0146599948352295,0.31120111826591534,0.8972716601996765,1.0540883004320625,NA,NA,0.7492968477994526,NA,0.4669132920851858,NA,0.5382874245141948,0.8229983664541406,0.5649920460439845,0.9240288430037913,0.8786988760289458,0.6349349751795939,0.876775427023361,1.1120714505420433,1.0709161136233127,0.12323668404439415,0.9163553731217011,NA,0.4619282837143772,NA,NA,NA,Melbourne-P1
20170817_134837_EpiBios_B4C_Rat2120_M_1_3,2120,1mo,TBI,0.1558366910963415,0.6959262002327536,0.20084898417895578,0.6708151531861674,0.5048362826742816,0.02813005228586261,0.6198090286215342,0.320226293292183,0.483248192679682,-0.06183542891150764,0.557171657715727,-0.04996433912788919,0.07876831562900477,-0.0646999159010365,-0.29405530794972606,0.03643059571198448,-0.21552992111345398,0.32441222422074584,-0.15379172884685938,0.17787819677504219,0.30803523546275124,0.27545453434509687,0.1349370777530341,0.13415237692793383,-0.08492802054383027,0.273687535816682,0.4399616441761085,0.26926140285599465,0.09264078614892242,0.20696406178170929,-0.30781773522792555,0.0790622120622661,0.10299475263689876,-0.08232982112068697,0.1774993132929869,0.406942627173098,0.09500182348289982,-0.008809948092819058,0.0444025752763449,-0.13339874319316944,-0.09260437717569774,0.0031735965496272754,0.3178267143118002,NA,0.4249766778050423,-0.14385210751103017,0.2250175111480974,NA,Melbourne-P1
20170817_153221_EpiBios_B4C_Rat2121_M_1_4,2121,1mo,Sham,0.17070350318752198,-0.22482131074771042,0.14742002726494202,0.19026120248495812,0.5513115414443459,0.5422501346401968,0.0964747237939156,0.20724906089204997,0.5147747125134454,0.5752608236196743,0.24968699689342846,0.4247098859387168,0.7227115985536394,0.32744254267536294,0.4133049929595542,0.012129923675015841,0.1672727069169424,0.5843464629275665,0.4984982060911946,0.08431845842526288,-0.03163559769828884,0.010713258581216146,0.3009283419458352,0.2798685302184389,0.4634270946265072,0.6901053864107441,-0.38071219437981324,-0.3491004379850327,0.7615932870387004,0.07125433463417927,0.12472226086184628,0.15154128492434554,0.4179922563115639,0.23104225478098894,0.1844292246150572,0.20439471485914332,0.3950527319825845,0.18257941849835982,0.3508413372988357,0.7792124947412644,0.489577855289597,0.5753482256255026,0.5127583600497461,0.6899701792283205,0.5549296657953818,NA,0.28617938842242063,NA,Melbourne-P1
20170818_104112_EpiBios_B4C_Rat2125_M_1_3,2125,1mo,TBI,0.3919608173736522,-0.04650421017396052,0.620780227204815,0.49660256218323084,1.0421568087841415,0.8328865679567683,0.31813932088482993,0.7341316951003034,1.0714156334795744,0.8546197120366776,0.5364764793270886,1.0750049856227435,1.0536208286945403,0.8848578757056389,1.23636178193798,0.5901227659052483,1.0835753052715928,1.1243607285451394,0.6978628124104924,0.6007474228065449,0.27544865681240294,0.3075906130744754,0.6185556456109432,0.48243158972986544,0.8406178305578399,1.140878256372685,-0.02200992120117248,0.04559524811916804,1.0137501709186132,0.4351547988138073,0.6066045688913483,0.6774850289994037,0.7191950269495182,0.5951262326389047,0.5847266717381672,0.5228166740156796,0.5320092074649827,0.5473095099315508,0.6319040436276098,1.006981197610429,1.1262683486666085,0.5116114341056923,0.3595773490985292,0.19637086756203745,NA,NA,NA,NA,Melbourne-P1
20170822_093331_EpiBios_B4C_Rat2193_M_1_2,2193,9d,TBI,0.11644393549014771,-0.13853372361314345,0.3467122914440754,0.11300375014469413,0.6911946005522362,0.5308655455683795,0.06492128048991279,0.45811400545770303,0.6140513095055021,0.3099791328971872,0.30249467583582207,0.06933721197915195,0.48342708149362346,0.485210826823162,0.5731709944538521,0.16684992942075103,0.6226866798627866,0.5709689199090914,0.26201828869845484,0.2459523390096505,-0.06695593316672155,-0.03168980540832385,0.5098087521693058,0.24998869485483852,0.10390521199283943,0.5478665963411073,-0.40253001229668744,-0.40282312817413257,0.5622662314441758,-0.018158762496364497,-0.08924821691314272,0.00835839945005382,0.3821504777667671,0.15773885016998282,0.2501585528702573,0.5438807696441847,0.5378685784065784,0.2858246704430755,0.524642524331414,0.9171511921263196,0.6965747422772582,0.21382740569661227,0.39204149634708496,0.2418585641895315,NA,-0.0013082788586777647,0.08077367221179559,NA,Melbourne-P1
