subject,id,tp,fimbria_left,vofb_left,slfc_right,ifof_right,slfc_left,cc_ant,cerped_left,slfb_left,thalslat_right,cing_right,slfa_right,thalsub_right,cing_left,ilf_left,thalslat_left,intcap_right,vofa_right,ilf_right,fornix_left,amyhypven_right,slfd_right,amyhypven_left,hipcom,vofb_right,thalsub_left,ifof_left,atr_right,cerped_right,chip_right,cc_post,intcap_left,fornix_right,slfa_left,slfb_right,fimbria_right,opticrad_right,thalsmed_left,atr_left,ant_comm,slfd_left,opticrad_left,chip_left,amyhypdor_left,cc_mid,vofa_left,thalsmed_right,cc_temp,amyhypdor_right,site
Kuopio_2d_1158,1158,2d,-2.0102834429795444,-1.7421409645565384,-1.2916980558018314,0.0015767192470571277,NA,-0.03109021242051002,-1.2377038473413433,-1.5369857431414942,-0.6736033349739492,-1.272871718228709,1.0218758969410464,-0.7226459852904978,-1.94193672808213,-1.68923119275312,-1.3964270874569071,-0.33474241515084685,-1.261603851425502,-0.7599255692618194,-0.014672400151075238,-1.009718644591497,NA,-1.836309621532038,-2.0072331859238406,-1.012491857195777,-1.3600116500817274,-1.6015951324648998,-0.12465363975323251,-0.33542516478856493,-1.136737001731366,-2.126571916116003,-1.4135266677105958,0.04790423289414948,0.1870233453023684,-1.0497001644935822,-0.9377589159510139,-1.3608415319859848,-1.3062586612344327,-0.4499700616869599,-0.18660070553571723,NA,NA,-2.071290605126225,NA,NA,NA,-0.6730783592412855,NA,NA,Finland-P1
Kuopio_2d_1159,1159,2d,-1.0916620081730395,-1.9339481845235198,-0.5661029955688675,0.47720405928905457,-1.672452581602066,-0.5514588918735148,0.023477998131411996,-1.4391447518320861,0.009944468259299944,-0.742165705855433,-0.5137823643949908,-0.02041242408886248,-1.3212108364605897,1.1891347829830867,0.12440079945048467,-0.012983789913125404,-0.5391582535183036,0.40778066156098025,-0.006250198130464956,0.3964608109848404,-0.4855788087306428,0.231057223473732,-1.7021281857016,-0.4645041402379883,-0.2773818334227621,0.92342686683398,-0.011844992283689489,0.033913547719800916,-0.4820574319058833,-1.2000438694251432,-0.09799187581132228,0.1426824250185736,-0.39750328298774995,-0.7328139657278135,-0.49014362511397097,-0.6138606206782977,0.15326581515465224,-0.10413451754102353,0.37981939391358804,NA,-2.1066260624698017,-1.3739967615470317,-0.7872751671837958,NA,-3.017716844743664,0.1519300674907434,NA,NA,Finland-P1
Kuopio_2d_1161,1161,2d,-0.39768155422497337,0.3305154604294678,-0.4577263951614762,0.08583349049850802,-0.6866830494034631,-0.3042026521038675,-0.4911235385405025,-0.11377346489032554,-0.11090084572142085,-0.6127964621503952,0.18718539758543895,-0.3687135359506858,-0.8080522543632284,-0.0520294676959906,-0.21476099699424983,-0.3377007919545543,-0.12978495039104643,0.22598415840007247,-0.07398719402781741,0.06303241864246437,0.18025894460313363,-0.17505057805872515,-0.34631112214856363,0.005416609027412452,-0.4581754550956742,-0.1294252862544479,-0.318895150035457,-0.20815693565930535,-0.5994069580798407,-0.6759683147177344,-0.5996636666329572,0.1460982371059207,0.19982030392101813,-0.2805756129210177,-0.20235936163779217,-0.4908662461122567,-0.11718384743694293,-0.38900722021389333,-0.2923767679179709,0.13584715270417827,-0.5576919721726813,-0.6829131488764782,-0.3428541221695755,-0.37079371071392464,-0.10607864731045617,-0.02617480318505235,-0.4346640637002859,NA,Finland-P1
Kuopio_30d_1007,1007,30d,-0.06729078737670663,0.47961583165033256,0.047377246843399355,0.19566349492484955,0.17890550923491214,0.33903032377133385,-0.2393814276744698,0.25830106938051256,-0.6403532437755697,0.09161009805303007,0.3900205220814729,-0.014554958225284442,0.20671543891695024,0.788305084813212,-0.9429652612472019,-0.0719018664534237,0.07882564309002084,0.24443982325567673,-0.18281147963559874,-0.6830556534942872,0.3338834147168593,-0.7217350728939719,-0.16844484974672844,0.20373740006756305,-0.3602701920133337,0.5702202830050221,0.24822184928005994,-0.16228014977091876,-0.18854513003484738,-0.20143671981097014,-0.16175961143037373,0.10402894968566849,0.7547010990379662,0.09434266578753331,-0.10520407607131485,-0.10854358037608983,-0.9491521984839744,0.1504701443724227,0.4053149838331894,1.0318261065506877,0.09528700562442644,-0.13173648706103477,0.15622036718486243,-0.10974411231230446,0.28610316727970925,-0.8773143055197227,NA,NA,Finland-P1
Kuopio_30d_1008,1008,30d,-1.0473635406674764,0.39043550305834496,-0.7883710794425536,-0.37630032069615993,-1.1662851002016041,0.08938976500268907,-0.5078000412708956,-0.5959755395935064,-0.999029877909094,-0.42359018035624446,-0.5755181917458464,-0.2769797381416798,-0.637214889861219,0.7765200443589773,-0.9950408325225624,-0.536597498073535,-0.6789685115085824,-0.595042396083729,-0.4609169390271057,-0.8600796455275957,-0.6813501660294238,-1.056674159358032,-1.2199708588836888,-0.8665587669100678,-0.7619499809416224,0.40093837680371863,-0.15912379875298427,-0.5663343239650054,-0.480892607616726,-0.524916116552797,-0.6869768239664094,-0.030424295861111585,0.1607701573468509,-1.0923720232227896,-0.4249588194358223,-0.7176910131166595,-1.0202052681065326,0.010716992803123273,-0.05772406508669149,NA,-1.3291826767999029,0.7082401472425429,NA,NA,NA,-1.4950722802410423,NA,NA,Finland-P1
Kuopio_30d_1010,1010,30d,-0.3849775615507641,-0.8949258403162828,-0.5011602134668467,0.5247645293210467,-0.281801892257233,0.5207648860638222,0.09212412565529898,-0.7100358115484805,0.04594092901601775,-0.20002029050821418,0.2836028188032456,0.15890931166271396,-0.333096760319683,0.45395835109791244,-0.07572301330004609,0.17215559914828008,-0.2945682640012294,0.2553280991099965,0.2005103390754355,0.032490491261663555,0.2242051599038746,0.3842470050589709,-0.4521091112379856,-0.4815606591370338,-0.5506265834654938,0.7038109266776114,0.39715543222657823,0.3173748076987181,2.9407875155126184E-4,-0.25234134632967364,-0.352553195514049,0.08525567951704963,-0.12572419700755855,-0.8656436250441585,-0.12303615484330233,-0.6478520186520647,0.13248905872808042,0.33892976851928963,0.8376709575475967,0.5852044284909035,-1.417128464716964,0.010510160588006252,NA,NA,0.23221797506428427,0.2988982900362867,NA,NA,Finland-P1
Kuopio_30d_1012,1012,30d,-0.23874908204544426,-0.0880882936034673,-0.7369315163090348,0.08871880692900629,-0.30571294280949074,0.10343725930140488,0.012023715980262332,-0.5471434834549969,-0.8475562307798223,-0.4340696626695087,-0.07790787581229908,-0.2671379725527767,-0.3946003619514015,0.9304541033246511,-0.6095382305391902,-0.0785859120712914,-1.155553765984208,-0.780281364000314,-0.17806640865084816,-0.5704186302315847,-0.23687751854394362,-0.3413291245813548,-0.3358396439310355,-1.0987004781057856,-0.2879467485722304,0.7474133295538209,0.1576401058697181,-0.06448643829267693,-0.8123742723690751,-0.6166602087226445,-0.15198406515112625,-0.3628975294941537,-0.004919867647161114,-0.7814901740637524,-1.055965817820487,-1.1219932856225632,-0.6167011529711086,0.13800211978867966,0.42325963998886207,NA,-1.0256004725266294,-0.019114522293502564,NA,NA,NA,-0.6284686295038984,-0.03497055264493419,NA,Finland-P1
Kuopio_30d_1017,1017,30d,-0.12423122607329981,-0.038059247492848336,-0.5513744880058626,-0.10957540612619672,-0.1568027516985725,-0.30895439710766215,0.08248498307654929,-0.29300719615063414,-0.3061108087619763,-0.5582919812811462,-0.37661846392446346,-0.19615114403557615,-0.26876113210597946,0.5360215787650252,-0.1678386152462363,-0.10451829050999169,-0.6071532988238216,-0.1775340436935345,0.11269491859647775,-0.32356677798451655,-0.25129392935391665,0.1550386739767201,-0.3679083426106188,-0.41208060794603796,-0.3151548718944821,0.4121592996424826,-0.2722493775085994,-6.945073248954817E-4,-0.35010296115344813,-0.4160599968343875,-0.03798782230599157,0.25272419611757596,0.15107633625065808,-0.5517953205697287,-0.2508807125471146,-0.5835714331493833,-0.08642589272259392,-0.05453462658930349,0.39021000553939833,0.5014510791265998,-0.3737156663084367,0.14753523749540975,-0.07028828970885051,-0.4168590771815689,0.006872480948245492,-0.05724897313659113,-0.07836400709375348,NA,Finland-P1
Kuopio_30d_1018,1018,30d,-0.7065662176415619,-0.6192230855717471,-0.042699412552310544,0.1678140846796588,-0.8768381943302153,-0.319513342120679,-0.20892549181681375,-0.8876779149085148,0.1251040670954332,-0.5249907528137602,-0.3093249393744835,0.11845463271027835,-0.6964013362390985,0.4733851501928708,-0.40516284103901734,-0.05025162282418147,0.1356062419993225,0.17499118485810053,-0.37226764910397453,-0.11119398637223303,-0.39934746611535904,-0.06945227144984953,-0.27022003190106025,0.03911444669370805,-0.969216316951754,0.4756267719366978,-0.022491691828164496,0.06545398251614774,0.10873760036427271,-0.336012169391904,-0.6090880304171373,-0.06271683231373805,-0.1639159079807934,-0.5068413202868217,-0.20470357759332455,-0.1831259003128781,-0.17213358541821835,-0.20701407431027322,0.3458462522989354,NA,-1.6100745528487397,-0.5015440538821879,-0.5140432810762228,-0.8693565072075224,NA,-0.0272932446397998,NA,NA,Finland-P1
Kuopio_30d_1019,1019,30d,-0.934585585657253,-2.441205798703747,-1.2061682296900091,-0.029380891540174977,-1.1357407547060765,-0.049732438634444494,-0.11462013250723549,-1.119061247107624,0.15807273720578935,-0.9128897732899662,-0.10231776046716687,-0.20678325878004536,-0.9942019229866105,0.5709796849529557,-0.08832784017569603,-0.03310334245451625,-1.30225345822376,-0.27738057833785107,-0.26276254867902415,-0.10202945767581449,-0.15011560716237177,0.27585397250874044,-1.1961885128557102,-1.1044460505321814,-0.7303670970442523,0.4416243646362731,-0.1439032903590018,0.1526244624830367,-0.8381786728854679,-1.1710732614274524,-0.3711290947018767,-0.17099530535526672,-0.1472735682637494,-1.1662469853092081,-0.6106667726464398,-1.3325430434982866,0.20905597767981315,-0.2177398201329123,0.20809051902573836,0.02838984443476951,-1.8311406419617366,-1.2847290280352144,NA,NA,NA,0.46512993882163156,-0.8986626562804134,NA,Finland-P1
Kuopio_30d_1024,1024,30d,-0.383047435996349,-0.058410806089879815,-0.12149187063669854,0.24928057545855717,-0.26685838218008257,-0.2419939786543128,-0.22484881794520015,-0.6031862987419906,-0.10704334655872783,-0.3515306904223709,-0.2144419906363239,0.11916625715603311,-0.2774845302175679,0.7628693829002615,-0.33525687141767435,-0.1527178774923407,0.039802659808710845,0.2657239218067735,0.10810320982896222,-0.11218998063599872,-0.29582895237202456,0.16487340299231418,-0.21200099741027406,0.05553045486486933,-0.48546749871190853,0.9142957073850121,0.07436627310271053,-0.003496521651344741,-0.1023251380965418,-0.1964453442146509,-0.4517629003525741,0.26110984223474804,-0.07308349751465923,0.02912032286313673,-0.0026326864158681784,-0.16727098692852221,-0.38407701091719126,-0.1852224991844545,0.2961474900985626,NA,-0.7605363072527906,0.36364705588902585,NA,NA,0.6160443662921726,-0.1274931502413471,0.11635207887135308,NA,Finland-P1
Kuopio_30d_1026,1026,30d,-0.057621841660430065,0.37098045777309696,-0.43707494970108607,0.13553802369424647,0.11956475561248038,-0.2506255771505476,-0.037416421217793365,0.19276714194589686,-0.5264273998947704,-0.34590433268865356,-0.19991732641231458,-0.4873868893301055,0.06572800562081893,-0.11268398422048415,-0.335234517536387,-0.4906185548315989,-0.23106595093009738,0.1717650551767435,0.21038124555614385,0.4300348723010944,-0.18759237143847451,-0.40851093843555053,-0.14520924177798555,-0.16567991166456608,-0.1500772235871668,-0.10548124332022345,-0.6227564618237653,-0.42558091565339035,-0.4566318789797515,-0.3358844610310221,-0.051381491444138526,0.21292424518310407,0.6249491415210605,-0.29622897671286813,-0.13581556243214812,-0.5141710259556432,-0.335410580160114,-0.007843024064139812,0.3165399988734085,0.7508757515224451,0.019303550838520173,-0.16715355989472447,0.0021285603822993665,-0.20274440626262383,0.19614470572334503,-0.41689822052912306,NA,NA,Finland-P1
Kuopio_30d_1028,1028,30d,0.20075074057941486,-0.07357028190605866,-0.4311236586885439,0.4980194803212353,-0.1345242040456404,0.3727988352508044,0.41863854671698414,-0.4526773235288404,0.092290365937232,-0.4282689321326412,0.2133372148653452,0.708775184636569,-0.23767692525502693,0.8046590346643501,-0.02007923632323312,0.7618238088025291,-0.20334688714365212,0.35001818629279374,0.545516763876156,0.47254948609824104,0.17862514695288928,0.07455290278109411,0.667937641065703,-0.11802676574328969,0.13123577518299964,0.8669828580430929,0.6374659004261364,0.700687708740626,0.10062824965119534,0.07803435805087962,0.28520817770363677,0.6255812552543077,0.3429269270676278,-0.5470622053562213,0.047022775634818076,-0.2996818362414164,0.00798073412214967,0.5940444930843439,0.7582637762848112,NA,-0.720126285017849,0.3991037503009865,NA,NA,1.0042105621314745,0.03005792146891238,NA,NA,Finland-P1
Kuopio_30d_1029,1029,30d,-0.42097435956520624,-0.20234883768585135,-0.3638241444765178,0.5120524381686387,-0.742622034440548,0.08933918023287875,-0.09834592197854565,-0.5809458194309758,0.4965076599195167,-0.3377851290843656,0.29374670284510107,0.3355215921928845,-0.4263701162082393,1.1421855860270922,-0.03204464300754245,0.3785019933598444,-0.17784207030261182,0.6468675124380233,-0.4484838270215452,0.20178201362432446,0.18307010362994874,0.1750186807138273,-0.41543926559237676,-0.21882545626323624,-0.6951276848383053,0.9548783710156475,0.33253586083809755,0.4657593618105063,-0.23993689895248665,-0.44341177921784736,-0.5288842695417585,0.1371403309700335,0.012013258246104074,-0.3379754814581087,-0.2487702291966394,-0.2979356260953664,0.31735561985847416,-0.09890609769203912,0.6891232120975922,0.5726717320018956,-1.1279430578279264,-0.6257891122783338,NA,NA,NA,0.5094580684821807,NA,NA,Finland-P1
Kuopio_30d_1031,1031,30d,-0.7164090657631921,-1.1867702632829433,-0.17388093023410645,-0.09281110459926707,-0.5301756033035814,0.11756931113741241,-0.2617836990105659,-0.6396907983736594,-0.4217927095779855,-0.36612329409769945,0.06647038587410846,-0.09510303936053267,-0.5129743439808213,0.3306114457991195,-0.5644144765408641,-0.11231395734477669,-0.01296677927456833,-0.0835642479193127,-0.14348401150995507,-0.36720529074466346,0.02595533894371408,-0.10728866968259172,-0.6967846338654188,0.02277657367584564,-0.6768965424151832,0.27281948391038113,0.013669659114471301,-0.06911373292919713,-0.4233804185435056,-0.5581325089332786,-0.49513947998970076,-0.08752669064982535,-0.17638215314410938,-0.007896355436303468,-0.2985462869782572,-0.42464825263996225,-0.47921131876686124,-0.10137957738314296,-0.20380212774156395,NA,-1.5278418013028674,-0.5726660039375723,NA,-0.7481187932326285,-0.6367664824978545,-0.33591174492167897,NA,NA,Finland-P1
Kuopio_30d_1035,1035,30d,0.29912064495613316,0.3778497084678558,0.14899979513982936,-0.03233472190761067,0.08654261268779481,0.07092074710729177,0.04343144741631504,0.19137270865726042,-0.4561676933948865,0.047349771061548626,6.875605725801871E-5,0.023598786540121323,0.14614661067557866,0.7630752384973163,-0.45049930402081945,-0.09111865657017817,0.2609752218379559,-0.08757528655469206,0.1327375304309967,-0.2540700626481924,0.022046089322620265,0.35969354075006954,1.185287433694254E-4,0.36175140171800874,-0.12403628421766622,0.663951120180854,-0.04613833242171991,-0.13725272995867793,0.05300872421117348,-0.015618425226428886,0.00244226021148984,-0.010910391197256512,0.5849530828219365,0.021038218016972605,0.05116359666932137,0.08600807333821055,-0.42854077236629184,0.22479932786413898,0.3010706427728407,0.6996998632998888,0.05334870491544077,0.3247004018948203,NA,0.16200126264914338,0.31456294658817285,-0.5202783380332765,NA,NA,Finland-P1
Kuopio_30d_1036,1036,30d,-1.2838403371030371,-0.5239757482081231,-0.7189061750774848,-0.20397544399051784,-0.8671809096805039,-0.006408433569232369,-0.6839153738316199,-0.8189491072172989,-0.3562896939830148,-0.63259770882916,0.22661552186765357,-0.2650735730311974,-0.64454942421777,-0.18145492556331802,-0.5541088427193465,-0.3643716895538179,-0.5072733556349018,-0.29154624140707164,-0.22946879881234178,-0.3112763596197655,-0.022435635693996696,-0.6485446392625587,-1.0045535646693433,-0.46691390403866534,-1.1121008409963187,-0.10382536936885162,-0.17938433271461152,-0.30082857292329823,-0.7459442135785085,-0.8768046081064202,-0.9089698703614207,0.009776465729832517,-0.3055580496604436,-0.4927533482664774,-0.49335825937806405,-0.7170295756093434,-0.4824372591491325,-0.44630353437808423,-0.18309736180957406,NA,-1.2892317315336042,-0.19795749722715475,NA,NA,0.8317555914252189,-0.3150761077344708,-0.45692455366977275,-0.5984109489123615,Finland-P1
Kuopio_30d_1038,1038,30d,-2.079837371758072,-0.7156451250055712,-1.3048996662705659,-0.8755593372244342,-1.3156299363926576,-1.6674547705675766,-1.8579867442138127,-1.6027569166045397,-0.3669633508110241,-1.5885242858809643,-1.5595129792416578,-1.757699007653121,-1.219521467575417,-1.3266352856125068,-0.4508459757720879,-2.9629169101179045,-0.28768905362311015,-0.3036025189589772,-1.1912744540048934,-0.5245486306026454,NA,-1.0393479682283822,-2.0524803201303694,-0.29151251725703525,-2.3054293943423727,-1.1787717133588742,-2.5653774622006402,-2.5437006419658887,-0.8636578027708576,-0.9585644326158633,-2.4765625181410402,-1.0559374902465115,-0.9319964667420039,-0.9452108903725933,-1.806801251392602,-1.0623738313852187,-0.2607618766997433,-2.463555093353719,-0.9355118050604221,NA,-1.6920647553974952,-0.8256767055045187,NA,NA,-0.43623521386566194,-0.14312417392187216,NA,NA,Finland-P1
Kuopio_30d_1043,1043,30d,-0.9548695276880335,0.5060950123094148,-0.781879754375338,-0.025932386203301655,-0.5219837426250739,-0.03577865558361841,-0.3383617318034821,-0.49463934972416135,-3.2224142225495026E-4,-0.8872457446298616,0.14441435671163333,-0.2611719832735633,-0.6804191754028949,0.5360442521867247,-0.15050906792234758,-0.1794407025980757,-0.4103064741114922,-0.10434909205138339,-0.2633815034575287,-0.023611649286041494,-0.12017595243331718,-0.05915398123557825,-0.8337912744021433,-0.2062227498997048,-0.8371224859477424,0.3479167789284077,-0.21260401909548246,-0.057414521534355334,-0.7466851008022345,-0.8286415359943251,-0.6128333970619294,-0.060243201294586615,0.17512269872248765,-0.7211814901527253,-0.4765154633418117,-0.7546968367155601,-0.03525713140917416,-0.27244242805385305,0.2151400916805698,NA,-1.314610701052378,-0.26066000875838075,NA,NA,NA,0.14981127876409342,NA,NA,Finland-P1
Kuopio_30d_1044,1044,30d,-2.4879061768563577,NA,NA,-1.349404571338072,NA,-0.3342422267293582,-1.831916663855035,-1.6726557954271608,NA,-2.4019523671764915,1.863994368655685,-1.845150136929883,NA,-1.9282283860521867,NA,-0.9451343874619895,NA,-1.6390183538653313,-1.9766858499596849,-1.3348072395694528,NA,-1.0256292684835604,-2.967127506480808,-2.3698716546835183,-3.027128498306342,-1.7709921474146333,-0.7294297476317604,-1.2561164494245085,-2.846895204470808,NA,-2.1258887688527928,-1.8498574535439782,0.7310478719829938,-1.0949433520436287,-2.5259454048702326,-2.8487323390630386,NA,-1.1311614151790776,-1.2912411541099522,NA,NA,-1.9899032273089596,NA,NA,NA,NA,NA,NA,Finland-P1
Kuopio_30d_1045,1045,30d,-0.3435486418984156,-0.14217232072139863,-0.8377572664148959,-0.4236938336536373,-0.3415832664291479,-0.6228031631557188,0.05639091747968845,-0.41760145180024133,-0.15136716843827394,-0.7691614897991401,-0.45293478438982215,-0.17220639058261036,-0.46311211211801256,0.4173344972748252,-0.1102726003980422,-0.23900205579701714,-0.5571736443849626,-0.46211531957472407,-0.10057768000436158,-0.21173902120862842,-0.4749340224840762,0.12121851137642559,-0.6590862807075707,-0.5272222197381173,-0.17837446246508626,0.21277373324231563,-0.37698972645819556,-0.18567233260954213,-0.6233498297732903,-0.3010007529637027,-0.0024815000719921095,-0.06077511483106904,0.2825358174112613,-0.7783348236823852,-0.6560918525489342,-0.6788972682878293,-0.04749358461746855,-0.21722942420178826,0.17664000355822018,0.41367916639215624,-0.17390437033909406,-0.20192805613110235,0.0317506891998208,NA,0.14592359946418634,-0.1519113833677831,NA,-0.6325885524255934,Finland-P1
Kuopio_30d_1046,1046,30d,-0.2964573821059821,0.30980411150801745,-0.17370104112593332,0.4510168452250391,-0.24833131675147083,0.2448479484791119,-0.040057065190264696,-0.32843709647608255,-0.03971750028691937,-0.1522709321012404,0.10082337766633623,0.20242786629642417,-0.16163405658785784,0.5418509269493288,-0.39231416630833016,0.2608849775690685,0.17462239929334966,0.5189728381659217,-0.2585018338190793,0.21549624532336342,0.05674061653858118,-0.1521473122089814,0.12863831394453507,-0.03197496669456581,-0.643224776149117,0.6346187160719262,0.21937695214381497,0.3332103370056037,0.18878550002345645,0.03501024110340288,-0.27766565036815777,0.14557974897422327,0.1661732827316026,-0.47500768342562366,-0.11022373627353263,-0.3085220194724396,-0.3326804089117015,0.2154725578319087,0.49279999918815653,NA,-0.588035509086513,0.3714643876175927,NA,NA,1.6193226311453948,-0.15611588034055884,NA,NA,Finland-P1
Kuopio_30d_1081,1081,30d,-0.5256651224856471,0.376349949196285,-0.43423406291527356,-0.2550933276687933,-0.8538238137306812,-0.14092167411449585,-0.3931372897901788,-0.40247152052353274,0.012681096616126961,-0.7065191796539784,-0.13876326489637414,-0.2824620664245103,-0.7090811541956418,0.3181118300791812,-0.24458280340579636,-0.38067476222966967,-0.13139485465211326,-0.22128685222913178,0.09976563994602644,-0.31616797332007185,-0.32357640594523185,-0.18030818428420345,-0.4694869243135447,-0.0979479036171437,-0.8395341094685554,0.2295347763514535,-0.2877806938020945,-0.2828518567975641,-0.6050161288415032,-0.6956911397182811,-0.7702334818830844,0.11440722783171772,0.0033518574606179125,-0.4672609422536848,-0.22417375439562803,-0.6099623673008869,-0.09489602389978097,-0.17036564450276737,0.06713221120100404,NA,-0.8490469060229742,0.05524671345049773,NA,NA,-0.05607277801598661,0.08867551630598554,NA,NA,Finland-P1
Kuopio_30d_1082,1082,30d,-1.1551394237795363,-0.18463004825521884,-0.3129354865875217,-0.4008226117313986,-0.5072176843455728,-0.5776255457899822,-1.015203043048677,-0.6841038504781403,-0.3399506753629526,-0.3309848399601698,-0.7148129207391168,-0.6549844843304257,-0.4085011276592725,-0.11608816323105314,-0.6123051449782647,-0.9065313587290805,-0.11218408393603617,-0.3049441121416217,-0.6161776957674986,-0.6175059348828453,-0.7535164500827238,-0.8724245009755514,-1.0122262736921221,-0.34437024120666004,-1.2410227771632165,-0.15012712008780515,-0.6593547165126582,-0.7237369116007066,-0.5473799134410792,-0.35968420740649704,-1.2787674562693014,-0.5934371439947008,-0.7648205863549735,-0.5887368256673607,-0.7807865367018282,-0.6171311410017375,-0.4807613144121757,-0.7809375800027449,-0.7565591084267662,NA,-0.9834202142092541,0.342043356334247,NA,NA,1.1861956292647933,-0.18482219528434646,NA,NA,Finland-P1
Kuopio_30d_1084,1084,30d,-1.1008488240308842,-0.34804024351350576,-0.8376947131057353,-0.39851371328791535,-0.7315026976241191,-0.36167559963227836,-0.6927237154447334,-0.7093566574502491,-0.2146769093059979,-1.0462465993414936,-0.46819757582205973,-0.30390770366986974,-0.7041159966340255,0.058810870127796545,-0.5183448714199439,-0.664087582057967,-0.40572229598257464,-0.45420295538181205,-0.5195019847390748,-0.35167956960029406,-0.6742445281070443,-0.5984950708272775,-0.8255870823313464,-0.4275392529386958,-1.1035894743717798,-0.01794589955806097,-0.3096274081517453,-0.599448083402182,-0.8167404977729698,-0.8689835241510767,-0.9178568679480208,-0.22058770591857388,-0.5123920012252573,-0.6932354903514948,-0.8933396190201157,-0.78653955048522,-0.40920535872615693,-0.5536714162808553,-0.6470726377104308,NA,-1.4952577483490523,-0.5030877929755461,NA,NA,0.988129799900186,-0.14132818738292105,-0.6118310027793848,NA,Finland-P1
Kuopio_30d_1085,1085,30d,-0.5772260090616306,0.1896246729001239,-0.5415156728328113,-0.8884063229006092,0.03268714780826011,-0.5546063595563333,-0.8771393019065841,-0.04713434678563471,-0.40252430753013946,-0.5997929213839821,-0.7044490789549793,-0.6792893451829143,-0.28436622445978205,-0.21710330835699307,-0.3910872097854092,-0.9323661606668686,-0.5460184779339191,-1.02998108074445,-0.7015831654806123,-0.764458595863855,-0.8163428417159679,-0.8461269356060599,-0.5298615256961533,-0.44859417825563613,-0.7598331975266602,-0.38446585491890056,-0.8540655443700104,-0.9373026394170542,-0.3580393190473859,-0.18403890837540826,-0.7020655801939658,-0.5993518633242017,0.23591528212837548,-0.7427412693173019,-0.803840158766199,-0.6629045829379308,-0.21604039966323266,-0.4515234798471305,-0.947729904454982,0.3144454183687208,-0.20726843282602347,-0.4498971062525424,-0.49014171269591833,-0.35237486641488125,0.05638586801982973,-0.27368889391624884,NA,NA,Finland-P1
Kuopio_30d_1086,1086,30d,-1.4705052128035834,NA,-1.5257981789791821,-0.573555813263396,-1.6605979698071323,-2.04866874714389,-0.9626908736169657,-0.9769003841523123,-0.4157152783779001,-1.5929789606008562,-1.5279310225392082,-1.2410995552114186,-1.5613463921492017,-0.13306586334921644,-0.4639064500581709,-1.4122800605579393,-1.054825599218066,-0.47104214059708627,-1.0815698890453038,-0.26456738549876374,-1.5461272235483594,-0.9407267355598344,-1.6323493388610841,-1.031096561834312,-1.4776739835668347,-0.2936018517564267,-1.5600552551214193,-1.0803800936706454,-1.6730607675715818,-1.3990191457420325,-1.3507992898419594,-1.1631809640143158,-0.9889731003737396,-1.4589679916399316,-1.4923932274352822,-1.4940620869289112,-0.23797921849698936,-1.4654725260356385,-0.36094246556710785,NA,NA,-1.0399462072892818,-0.9504879426311138,NA,NA,0.04565514480632976,-1.1481387339908031,NA,Finland-P1
Kuopio_30d_1087,1087,30d,-1.504956991565079,-0.1376780534991434,-0.7486787017327211,-0.1759154735183018,-1.4142216414891426,-0.6765622291788294,-0.9959808423941553,-1.1888173366194301,-0.0616939499578667,-0.6317332982836885,-0.4533352709042682,-0.6040841575029163,-1.1299682160680515,-0.23684572801293782,-0.1007058562188096,-0.49864526525244124,-0.7955832204940246,-0.08428847097339526,-0.5256491985220458,-0.5784599904657088,-0.5595995686920177,-0.7632714607695539,-1.7002604202145282,-0.8438037427126684,-1.234083336903491,-0.3334536483223505,-0.4298474654200998,-0.35736621854300693,-0.8216256722794152,-1.1185787555381392,-1.3202361609312252,-0.4096598009630957,-0.9721732349405455,-0.827982414636266,-0.967884737715026,-0.9599987334131774,0.1748370796836998,-0.9064029492040137,-0.09504852316216275,NA,-1.796563610717121,-0.9822760785929858,NA,NA,NA,0.3216056276032642,-1.0264147622842572,-0.7998319133972932,Finland-P1
Kuopio_30d_1090,1090,30d,-0.8375350609133725,-0.9233366416588549,-0.3927946497498351,0.10850638776771623,-0.2084310324105943,-0.29356453833062346,-0.38791027997309874,-0.4977597470058601,-0.5587782373447647,-0.10201365705217627,-0.4447533172134529,-0.44992032744047655,-0.0046496885234199314,0.029128906078984645,-0.874916305206983,-0.5040892344881543,-0.34517704405336386,0.08741536707523054,-0.360953440681092,0.09988273938312207,-0.49712958185712675,-0.30243138543875725,-0.9236325996484188,-0.3769292475413364,-0.9922673128578128,0.08308315188427014,-0.4331322426592188,-0.399359983082632,0.13339514333218205,-0.1354273417535356,-0.6939965641295331,-0.24263701010530161,-0.42054454400538704,-0.6418720279235213,-0.4184287808137084,-0.3840406403912978,-1.0007068121115963,-0.5012628732687568,0.20948128565081808,NA,-1.137121683423122,0.4582278831824876,NA,NA,-0.6928939312013154,-0.6682500511004662,NA,-0.10661178312901652,Finland-P1
