subject,id,tp,group,fimbria_left,vofb_left,slfc_right,ifof_right,slfc_left,cc_ant,amyhypdor_left,cerped_left,slfb_left,thalslat_right,cing_right,slfa_right,thalsub_right,cing_left,ilf_left,thalslat_left,intcap_right,vofa_right,ilf_right,fornix_left,amyhypven_right,slfd_right,amyhypven_left,cc_mid,vofb_right,thalsub_left,ifof_left,atr_right,opticrad_left,vofa_left,cerped_right,chip_left,chip_right,thalsmed_right,cc_post,intcap_left,fornix_right,slfa_left,slfb_right,fimbria_right,opticrad_right,thalsmed_left,atr_left,ant_comm,hipcom,slfd_left,cc_temp,site
gds180219_3001.M11,3001,1mo,Sham,0.09422761797761547,0.05210745786480331,-0.07147820652421419,0.35016435821585645,-0.13978686072179436,0.037842128983398046,NA,-0.040151167601998536,0.0436268972316055,-0.2912515346980919,0.029750223719291577,0.13655708010658454,-0.11033114425782109,-0.09729616856640458,-0.2116465942706543,-0.25690305637619343,0.1098128328617131,-0.04549746961805833,0.3965539775462866,-0.1427187814671182,0.2770833360879264,0.17113749229078112,-0.29221110991528565,-0.19917825871184733,-0.10851661246824867,-0.10736265731859643,-0.11840084129551098,0.01672613792797047,-0.24946799270794956,-0.15016612324870157,0.17293249843213052,-0.37426268570756344,-0.31144445026624223,-0.18632082902457786,-0.33015947165600584,-0.06554166382452482,-0.1971917431645976,0.059069672985125485,0.01863710893136492,0.2486106132087319,-0.19206064520034757,NA,-0.009615610153369016,0.03808187528990535,-0.043398433205558466,0.17194558028181123,NA,UCLA-P1
gds180219_3003.M11,3003,1mo,Sham,-0.382373921504922,-0.3471116942247293,-0.2171678690514792,-0.28274737744726175,-0.3625998742469209,-0.5310015648915904,-0.18817381258741311,-0.42341735974717615,-0.47273477779655554,-0.1918993942362082,-0.35733903030388214,-0.3987358184460334,-0.3279560844309055,-0.26428565171445195,0.08336977413499513,-0.11176314837542504,-0.2571346759518047,-0.12647559411877782,-0.1876005079553512,-0.3017033280236809,-0.31435857764967495,-0.24693184664751436,-0.18799175628089848,-0.38422055046612513,-0.4060467118172506,-0.43610382848463014,0.06117692696223379,-0.40852853609567863,-0.35417307665755116,-0.34624726680204737,-0.24916663195759,-0.4837279661777861,-0.21910745587435362,NA,-0.29247771099432995,-0.45140312266103794,-0.4423183154319184,-0.3207645364277152,-0.6078925997520377,-0.41532951495327375,-0.3947820247498194,NA,-0.4942293248670274,-0.09197208174775215,-0.448517263381376,-0.27498524995109525,NA,UCLA-P1
gds180219_3004.M11,3004,1mo,Sham,-0.4906878521012113,-0.5793467040432974,-0.9320362838649981,0.2622621731803047,-0.6229313675784928,-0.6888838684693678,NA,-0.06503450082176096,-0.3927614209890239,0.6266030718094548,-0.79553956455426,-0.5101592059114003,-0.08373076745029313,-0.7110473884592174,0.43015595317578675,0.42529899051762726,-0.19965596759737053,-1.0474541102471893,0.20636363257950027,0.05641003886215704,0.13353248548281696,-0.46336622651786225,0.04361623739146881,NA,-0.8416619245234643,0.06744751926242216,0.4123440856065245,-0.17642952159211506,-0.605192969810595,-0.8844164916495836,0.07780358398784135,-0.9276602813729085,-1.1986067987545022,0.6556653432132545,-1.0376148383826433,-0.18570603186082638,0.020540591228042835,-0.17033397441976036,-0.8608843164118316,-0.3445034991717776,-0.9189856174743637,0.5532788740628938,-0.24746650624098532,0.3934019465723154,-0.8878045577488102,-0.3544535351120646,NA,UCLA-P1
gds180219_3006.M11,3006,1mo,Sham,-0.23136910301799077,0.020403315635501764,0.010112195426178824,-0.04385818660762579,0.1482107330820262,-0.1811844281383304,NA,-0.17754510640085808,0.20845116883196965,0.29434658069105185,-0.002558895754985184,-0.18395240926830372,-0.1389647533729882,-0.008005583885569274,0.0010174254712326312,0.029633071002019118,-0.26249886463943156,0.006152552991465128,-0.09150251047382217,-0.42733946775459514,-0.22237107448709958,-0.20447471350173319,-0.42788793096379324,-0.2603260779416783,-0.0696113595857499,-0.19554405108116021,0.006485666710019671,-0.20681357225414992,-0.03232488469053915,0.10049704339112536,-0.16145899008435008,-0.13023749944708674,-0.10169757986456665,0.3877473298136698,0.057472723598605675,-0.21513581909323634,-0.20407934203228859,0.266100557086254,-0.12092992953115356,-0.12274571569295042,-0.10516212814330529,0.04339686689046864,-0.18132475206835302,-0.24917035489288666,-0.10589085507427115,0.07282871017495907,NA,UCLA-P1
gds180219_3007.M21,3007,1mo,Sham,0.33453616616651555,0.34842741986486103,0.2529210197442922,-0.4574930960483453,0.2851847891513935,0.006837432109723692,NA,-0.06586234387734403,0.45888887671325224,-0.22091834062018645,0.22562663857546345,-0.2366565168167065,-0.09695603830912154,0.2260360206637245,0.39747437052360957,-0.3072896579021677,-0.2528654845219134,0.1617156923380591,-0.6195034134467177,-0.19040778808819595,-0.2129685255316825,-0.22006626296621937,0.021984863868975163,NA,0.002368627189836331,-0.1053326904197748,0.2839449237612649,-0.19352690951248724,0.19883771506653478,0.33363584164698984,-0.28883032728903585,0.23103218406018092,0.2593204185374837,NA,0.1962190108104542,-0.04179818134007718,-0.05113604879247802,0.5911864746734115,0.19908707303571932,0.12076427905231157,0.12207682575374176,-0.35545040389518584,0.07217889200931787,0.03978016525181259,0.31184427784952673,0.4661880396686731,NA,UCLA-P1
gds180219_3008.M21,3008,1mo,Sham,-0.49682057862432877,-0.4538210542317243,-0.6637859777900198,-0.09707457693316107,-0.6517698708516656,-0.5203852694697976,NA,-0.1774539719137759,-0.4511327642036287,NA,-0.5796693759860619,-0.5490930855142085,-0.3142542751622946,-0.5495905224274393,0.19336246637273088,NA,-0.28847431761602854,-0.7670298710037026,-0.10377903250559771,-0.11768169463494416,-0.0485518467640123,-0.5576489595466992,0.16338183398586364,-0.747988848774603,-0.8527383617142372,-0.2775491596913283,0.15738910173363185,-0.313385510864729,-0.5647392352519931,-0.5591160816547682,-0.1995184340954552,-0.8166098736227108,-0.7255225075438732,NA,-0.7017914841056856,-0.32598135273226975,-0.28689174583838056,-0.3511083399995684,-0.6575770873248192,-0.5292794111749777,-0.7105560739024962,NA,-0.4050440541013583,-0.3068073130354504,-0.4873956406901533,NA,NA,UCLA-P1
gds180315_045.Mp1,45,1mo,TBI,-0.23297724509847864,-0.5491372664886868,0.02004587515201688,-0.5582265040271566,NA,-0.48828183742188447,NA,-0.5063848906669188,-0.24676984383833359,-0.3561930665098325,0.01283617345687557,-0.5644515034927526,-0.3724689977706453,-0.20401082794357392,-0.3686200637459823,-0.5937714623873374,-0.6233117785137021,0.14672954184375755,-0.4194505539600928,-0.14035250784300654,-0.31171602203944215,-0.606513217974054,-0.3060482756822012,NA,-0.09571610759217988,-0.626150911935056,-0.38187241023192525,-0.5518650977328482,NA,NA,-0.5892249426976929,0.21365240889613976,0.41074520026801953,-0.37888994884741467,0.2756395835612564,-0.5968918029591318,-0.25409540398509606,-0.3531576409643231,-0.12080703552467949,-0.09227443359874112,0.0630381018287204,-0.5071579249590713,-0.46214050055148365,-0.3624237292467244,-0.18647817729009758,NA,0.11158322425962906,UCLA-P1
gds180315_3016.Mp1,3016,1mo,TBI,-0.24964716041183466,-1.443265841329969,-0.45752158702868,0.4756102947237747,-0.8110303362727553,-0.29752991587259203,NA,0.3975254552568966,-0.8738868768212154,0.5526283715563671,-0.2792176408509719,-0.11529017381023487,0.0975488872092892,-0.6100098648496789,0.6666465349876081,0.447742086408661,0.2131346133167314,-0.25007572093717434,0.4606285278607386,-0.1854322338959861,0.5876399860088454,0.01790921469461003,0.4210348598009035,NA,-0.30125494971858824,0.03594557492819247,0.5761834534532808,-0.05826566161710355,-1.1404254391324131,NA,0.40233992652434447,-0.8026587974046913,-0.5811798525347525,0.9197250063074569,-0.6724940726746095,0.1053138443127531,-0.060398733768590375,-0.26559300537618075,-0.30907194744317246,0.07699132813273706,-0.4912184987026666,0.637383407051406,-0.07659795800098175,0.8603646341330002,-0.42150420293000646,NA,NA,UCLA-P1
gds180326_3024.MA1,3024,1mo,TBI,-0.17918038345884724,-0.27105272497104194,0.08700918814765071,-0.08444443713319151,0.22267946521462006,0.2815738630933034,NA,-0.4848825449633503,0.11291458647910858,-0.16510857340127977,0.22863973541822577,0.2651108805615033,-0.22435678987125882,0.2603041195499246,0.011663232217071069,-0.39714279700869953,-0.3164386199288222,0.059252833670221404,-0.004917056629755839,-0.16141556874257754,-0.4486590639523178,0.22693074860680454,-0.07678797381953201,-0.2640992275649399,0.17208797281987803,-0.745767303231405,0.06746110771335921,-0.11593870690121957,-0.4744812464925992,-0.31001189748172286,-0.3157168172930371,-0.3641988200722106,-0.0696283301837687,-0.17562719671700344,-0.05762190944325073,-0.6350137241448778,-0.27340786108279397,0.034271436688483,0.236523378717106,0.046016650290324965,-0.07043500401577875,-0.34893128081535973,-0.17703438261644464,-0.15008157770196665,-0.23954900348848232,-0.210062835556519,-0.07699032989596775,UCLA-P1
gds180326_3026.MA1,3026,1mo,TBI,-0.3031844602924582,NA,-0.21199086650268784,0.5129417936834625,-0.463989144463176,0.24096475896748848,NA,0.20342959679276035,-0.5138298644202844,0.23591107515572127,-0.152294977690005,0.24954672825131907,0.17226560657951717,-0.2116053972679203,0.5115831852281847,0.2630263660233995,0.3531786841219288,-0.19665504941720466,0.48569701164385276,-0.3370658033330701,0.2781890069252172,0.3569665861122748,0.27819796794788343,-0.6654736464861564,-0.34635512809163255,-0.006199857279345579,0.4484210420507575,0.27780007345410135,-0.8478129174807372,-0.48349251567052093,0.37687796789526634,-0.6400022373311763,-0.5913494950404564,0.41797543242476104,-0.564270012433251,0.03162953697839992,-0.09831543058991545,-0.5271829473871086,-0.30407518857816607,-0.12317130621742708,-0.3759590806384613,NA,0.23885995379492383,0.43163717742217045,-0.2275179703663046,NA,NA,UCLA-P1
gds180326_3027.MA1,3027,1mo,TBI,-0.3476254955461363,NA,-0.6716242690825082,-0.12506378019252296,NA,0.07278133365022268,NA,-0.3018177575550744,-0.5170319565380597,-0.15634083396514167,-0.5682167017708588,0.006829363886055987,-0.07904269953170208,-0.8207161741863391,-0.029099334362013465,-0.2670209118067867,-0.0034206428213649953,-0.6944612697035509,-0.27649848365854446,-0.45359675415310785,-0.45640231721477736,-0.08502989311947276,-0.7545732781240393,NA,-0.6540597010396432,-0.41508357196559414,0.03623437888310312,0.03530191968414445,-0.7950927293440138,NA,-0.02933018105521291,-0.8536164436690464,-0.6799449581781295,-0.0828208857695176,-0.6603050817714254,-0.31080053345604763,-0.33719868400078007,0.05704132657613699,-0.30719577877126725,-0.3079512863478984,-0.8058068283632474,-0.17252259373079254,-0.03426068425771679,0.06567005881655541,-0.5393568708089432,NA,NA,UCLA-P1
gds180326_3028.MB1,3028,1mo,TBI,-0.3861461393226961,-0.594457684139252,NA,0.9807198377037992,0.11279541225853496,-0.14155588146231066,NA,1.1947277279807034,-0.4377056643554558,0.4093161577397366,NA,0.6357588878136358,0.4912941246516749,-0.02394980138843438,1.3950633297739345,NA,0.6599059728276184,0.028952404017870453,0.32770259245228106,0.04651873150913221,0.20462834428979326,0.5706404112695349,0.6263455034914147,NA,-0.11708308809825776,0.7351838749354054,1.3499563844827989,0.47968521675536296,-0.46096116600429665,-0.4956063689532275,0.6244982061922465,-0.08232371906931478,0.2251204436444357,NA,0.09241412063406072,1.1114973956407186,0.12922216130612646,0.5366195643383366,-0.28207582770558526,-0.2802499594745787,-0.25771274132108946,NA,0.9678480329707518,1.5328567293665805,-0.22849044231402085,NA,NA,UCLA-P1
gds180326_3029.MB1,3029,1mo,Sham,-0.4143050680787756,0.09644263079932616,-0.36370999568654333,-0.2036101664102261,-0.044387264931225995,-0.08387010039052471,NA,0.011924683058573133,-0.19473178839020305,NA,-0.20534083846269033,-0.05483900661651689,-0.46795982254375385,-0.09579856546574707,0.24272894542306275,NA,-0.33902811254196286,-0.2936596705296609,-0.19168732909855835,0.06970007154599739,-0.16174970526023413,-0.08800933232940736,-0.1478744230915964,NA,-0.3191491254997489,-0.04113619507640801,0.0729016928456999,-0.2603936384632616,-0.2884771991601515,-0.05312331152776435,-0.2921836658340465,-0.58512906403427,-0.6380234945048798,NA,-0.3996454951373122,-0.011031690899739544,-0.18375240987240243,0.2410558067985619,-0.243494593133402,-0.5941829758000485,-0.5051373968189747,NA,0.06249095093280722,-0.14242786821546963,-0.5912838324187404,NA,NA,UCLA-P1
gds180326b_3022.MA1,3022,1mo,TBI,-0.24012528341846495,NA,-0.3674451390266957,0.26810879823057615,-0.17189629715718133,-0.08429552843972175,NA,0.029887007454989435,-0.4942352223580352,0.2922927459690275,-0.2624484191546607,-0.01238413469049862,-0.1409003828924344,-0.28232052773061506,0.1440344342037881,0.44651297680423213,-0.1652006104573969,-0.34389098363662207,0.2360628485448579,-0.1790733995597373,0.4517515993801048,0.11913563151421586,0.3427920313323522,-0.8728892912329388,-0.2802644017425423,-0.19049990630923877,0.19366370553510523,-0.1677095812171545,-0.8772725810501832,-1.1168433441221244,-0.04474100686872907,-1.0418315904461848,-0.7276375247662094,0.5182413343834783,-0.9041166032260258,-0.09993994661284729,-0.16325289518464023,-0.32107501012677125,-0.14641770084161987,0.02295957337182926,-0.41364954398637266,0.5777286431288257,-0.10762295722580453,0.2831897267904293,-0.39425442128033694,-0.26722734866758796,NA,UCLA-P1
gds180327_3030.MB1,3030,1mo,TBI,-0.2137190133391469,-0.5512961809799042,-0.2482967105717762,-0.34698013908669184,NA,0.1942095482059647,NA,-0.42104352006151,-0.39015463713091714,NA,0.06361376843520754,0.2990689964741515,-0.37945847402945754,0.05690960332120793,-0.46029093048841224,NA,-0.4838718048949741,-0.16452128806794974,-0.5877100958442332,0.009165123797361606,-0.4735630025511908,0.20272605034748872,-0.164575242645375,-1.0145245467646857,-0.06551095625762242,-0.19069053753238707,-0.6355140707399823,-0.1773689789433187,-0.6545318134573331,NA,-0.6185121743529624,-0.11133215721411009,-0.22563982586164258,NA,-0.42933152692861537,-0.2963577699910287,-0.2479657271331707,0.07671769370505138,0.12007709948524568,-0.15055358064499952,-0.2931135129675976,NA,0.0542700199097831,-0.16365017302683274,-0.48162753933664926,0.32961232803286117,NA,UCLA-P1
gds180327_3032.MB1,3032,1mo,TBI,0.023995182327638725,NA,-0.155868919811801,0.08683446615603647,NA,0.4844726271173027,NA,-0.14736042435472377,-0.22192146231926746,0.19023075815997015,0.17472719960848931,0.35663710372529617,0.27523892533496613,0.06156989052334452,0.24238566609215137,-0.20611359683121122,0.3282382973968233,-0.06454273229367723,0.020497586555872038,-0.2395165645381873,-0.24580945049250338,0.3525864647987462,-0.4300382309262095,NA,-0.004182699738753951,-0.017260849123745016,0.17133407475105386,0.4068917875915827,-0.18382733352711045,NA,0.257090494293264,-0.3508877318145229,0.061410340504812914,NA,-0.38917017150993316,-0.1559424069327938,-0.16553929065344325,-0.18856099382190433,0.02877633447894348,-0.18562718241594894,-0.14268509950358393,NA,0.2814171466207043,0.20996423824143287,0.1258437961473214,NA,NA,UCLA-P1
gds180327_3034.MB1,3034,1mo,TBI,-0.7583488984147594,-0.8168217871419113,-0.44674168010443344,-0.03870532239059369,-0.6068273593224007,0.11196725729375143,NA,-0.06300441792876445,-0.4888973597158377,-0.48519038699073813,-0.22222179714241733,0.13423177982037193,-0.2613909684931166,-0.16696483102765716,0.3475756247559945,-0.36582209288569634,-0.16317655590528493,-0.7567653032402648,-0.5655708712551596,-0.4317311872776222,-0.2647831441905582,0.028293134737315793,0.40273432524428854,-0.8447448889047147,-0.5719922550218723,-0.4735838744000934,0.43909080981122633,-0.10038991704630738,-0.8936301213034914,NA,-0.14482019948386643,-0.708571837972543,-0.5511284477665298,NA,-0.4699514835653902,-0.12534021320868607,-0.3319521573633624,0.04366507669048079,-0.43763948287062066,-0.5958907819731011,NA,NA,-0.21141428604799312,0.031308252646085936,-0.7530692148056769,-0.16743911491938374,NA,UCLA-P1
gds180327_3037.MB1,3037,1mo,TBI,-0.9246746684841374,NA,NA,-1.0083008218407203,NA,1.4637388791244106,NA,-0.6828660294590622,-0.15661162781136587,-1.2781434589006522,0.47978038238446374,0.5635938059283343,-0.9236387940894348,0.2265411463773021,-0.8869063217278742,NA,-0.5621896968153706,NA,-1.7361740938839882,-0.6688420116904421,-1.4947120842268489,0.48233575041498616,-0.8398085471114124,NA,-0.7956226737473436,-0.8568269694505126,-0.701928676070066,-0.003369639750360665,NA,NA,-0.7469310988074406,-0.5840395053889427,NA,NA,-0.32220044062984116,-0.4089056128169115,-0.6711244594336443,0.5424785086896514,0.4226974028570399,-1.051556165655457,NA,NA,0.45463161035127253,-0.9823617576877368,-0.6552015739107369,0.19110702671553137,NA,UCLA-P1
gds180327_3038.MC1,3038,1mo,Sham,-0.37208699030243425,-0.1061472012092721,-0.38284517400689244,NA,NA,-1.1852494655305412,NA,-0.5220128447036324,-0.761597003937303,0.022441326525741268,-0.5872274428961974,-0.9981774416683828,-0.7024426296173675,-0.43568713467770326,0.6991924034902947,0.12016813157955825,-0.9352431462467552,-0.2915749204003258,-1.2799372467719508,-0.43443763897712223,-0.608975141164128,NA,0.27152017469580847,-0.4304236484899825,-0.5422594015400594,-0.7255775810751245,0.6244884739205419,-0.8561923744468305,-0.5355790262936584,-0.19823863793255248,-0.7402687119294252,-0.35679692204481006,-0.2163020161912946,0.45933908341348,-0.2587936835178148,-0.6339957233803784,-0.3878600005401685,-0.13839966912614485,-0.5522470990422025,-0.9117783280517737,NA,NA,-0.7948600434013758,0.009495206181170173,-0.5052762788835844,NA,NA,UCLA-P1
gds180418_3043.MY1,3043,1mo,TBI,0.09304239684408062,0.06778343250395183,0.0776651770911769,-0.07456287370838564,0.19281641819384945,0.05879673569726113,NA,-0.030704277015457315,0.12336749494765581,-0.39281892243073396,0.2935504662471583,0.23668271125517043,0.408699658186529,0.23718189784808796,0.061697064784896984,NA,0.23939402252314074,0.1480693149500284,-0.17954427734987422,0.07689023520245652,-0.10905590258609651,0.17642965748789136,0.07673716707143885,NA,0.389466435201633,0.0927984900237471,0.12397147912662279,0.34870739840955195,0.06746205103576293,-0.21111494185655258,0.1877377982626015,0.08452774524125546,-0.1026613024429683,NA,-0.0663540876503199,0.0077685720173438335,0.17987167352419456,0.22811764640436527,0.24361309274765955,0.2697088783280152,0.22691139401086532,NA,0.08649776811653193,0.35211983526627033,0.0993825629831089,NA,NA,UCLA-P1
gds180514_3072.Nn1,3072,1mo,TBI,0.16521739436900282,-0.1745079213456449,-0.18413303045498208,0.6248347585496067,-0.3509973182745529,0.06806450450941298,NA,0.9372860445947477,-0.16959180118962452,0.9507955623573091,-0.012395229787407277,-0.1067646059840177,0.6565032790709124,-0.16649918389080412,0.7728220617628114,0.5611244467080467,0.6981303864239283,0.08052458711296236,0.4780456839756232,-0.014752107570232938,0.9630305329333041,0.1377004766926311,0.9164312225449992,NA,-0.1198379995262307,0.7320900845844783,0.8185410622773515,0.5015472141781927,NA,NA,0.8486723220411785,-0.5890391221069855,-0.5555098988467171,NA,-0.6741124784962146,0.7736523761930776,0.08988670458366989,-0.25209488076660097,-0.17395422583981615,0.04083547940251934,-0.004323320410971,NA,0.6005754704773353,1.1980912757409183,0.07342006865188538,0.09774542615283667,NA,UCLA-P1
gds180514_3073.Nn1,3073,1mo,TBI,0.055143129371719994,-0.47786130137568356,0.4003978090624029,0.5638677702043398,NA,0.5205005971994413,NA,0.23239429850969606,-0.2875830062555106,-0.26941271033424075,0.4596726890373686,0.5236346379682443,0.2667978979368062,0.17946503231199612,0.40657812307948477,-0.036221698847284545,0.5002364744565508,0.49219603435088666,0.7679284048003274,-4.2569146120191006E-4,0.3224950151668507,0.6880333124534573,0.03917419691645397,-0.4520812391476614,0.3471022411390766,0.28085129656691177,0.24612878454287926,0.4938070550488298,NA,NA,0.36841051136728703,-0.16142969837035925,0.465825011075165,NA,0.23373402397017085,0.37663856731182693,-0.02192461170746037,0.1607077749557164,0.4459282762498271,0.2613840124491277,0.006351010242672917,-0.0808303350295584,0.49208197226179035,0.32314934889385066,-0.011685236917725073,0.15164401070020084,NA,UCLA-P1
gds180514_3074.Nn1,3074,1mo,TBI,-0.5881345564249193,-1.1005170972662333,-0.36453028747660265,-0.091345207750297,-1.0006031953073193,-0.19557113825726047,-0.49843742243284883,-0.6713619714325392,-0.6647636245950229,0.05057570160802609,-0.41695174820854075,-0.1791049386991788,-0.3492811770128245,-0.8592492594231892,-0.005460737899016346,-0.28456256877361114,-0.43051940608789835,-0.08048063112274347,0.011750610157856807,-0.29187284839906397,-0.17623951042589422,-0.06688976951149159,-0.4862363184484346,-0.6621749946302102,-0.1854452008828868,-0.5544453984947333,0.14469684775250302,-0.31932681868161916,-1.1205029991256914,NA,-0.34592300840637824,-0.8575393680951382,-0.5928200863834051,0.15656325837462512,-0.8525747615860566,-0.7974889164328323,-0.35296579268936895,-0.47301711279019143,-0.08686168029659617,0.048764371839442225,-0.3843381210816212,NA,-0.42165638563086333,-0.23661242022228393,-0.41952286437511804,-0.4898590947864214,-0.3921717353024692,UCLA-P1
gds180514_3075.Nn1,3075,1mo,Sham,0.27464965325166085,0.2403418607521908,0.19791267579391322,-0.07909333490214573,0.19201695703681032,0.016262507905755775,NA,-0.07581899018738351,0.18939474449310917,NA,0.3224511168535705,0.11608972710974463,0.07166126889620894,0.3096901890708586,0.4071413512742529,-0.32754085222710466,0.05221421121698577,0.30661278859081187,0.06945487321726938,0.0526864425158863,-0.018797396553019874,0.22966747705356436,0.46803359962954294,0.13916926898517062,0.25362686773410004,-0.12550366829550508,0.3858988699388484,0.022780569106382913,0.07686028822772539,-0.06131408982132981,0.023233652794853076,0.010395223607687869,0.074917384830855,NA,0.12433330840116051,-0.00949864313539007,0.2297760159759731,0.027642499324535375,0.1912230213545191,0.24242188039946685,0.25393299581620493,NA,0.05613818752679571,0.3400575722019384,0.10537785203551016,NA,NA,UCLA-P1
gds181009_3116.PL1,3116,1mo,TBI,-0.3063822809072416,NA,0.3356181483111474,0.027468118339248886,0.37536627599699846,0.13002387357563683,NA,-0.6343413903327597,-0.32760282472177016,-0.4758693323676152,0.34833546965466905,0.5802750406677212,-0.6601993892250951,0.2521401102720516,-0.3963660514048835,-0.7757413117308404,-0.5331669250405062,0.6059103293959254,0.290588204887531,-0.24532200219139128,-0.3676507001638201,0.32085183619175167,-0.7586857331264475,-0.44255989537500007,0.4108349152574054,-1.050916733589471,-0.38666551541386446,-0.3275436263062447,-0.5821370527673061,-0.7170860294866146,-0.33502818375054616,-0.39573272396791653,-0.13814465233548767,-0.28864053467470424,0.05808077678722448,-0.8534779529237544,-0.22814413615519633,0.03189421128658622,0.04545420436704685,0.22038940766363374,-0.028231175533290315,-0.824092936946958,-0.3582129227341079,-0.11357650050717356,-0.46722721217287166,NA,NA,UCLA-P1
gds181009_3118.PL1,3118,1mo,Sham,-0.7601299907085416,-0.15086294722648688,-0.44275636980946875,-0.21368515071794392,-0.007647780237930165,0.4349494158630439,NA,-0.20674714691284593,-0.2461976460895366,-0.40035114557211304,-0.2847770414425448,0.6873881351235156,-0.5308877080215145,0.11525553832091372,-0.4757890341532909,-0.9054306647698387,-0.437565957849678,-0.49497494244773976,-0.23481407320592057,-0.2789155443078028,-0.5536007021359347,0.4878939123608099,-0.7327200773288496,NA,-0.11304250805815881,-0.3647243458999544,-0.5424152609020569,-0.08782876448271096,-0.5487599845639781,NA,-0.4360487930192929,-0.5828857044810919,NA,-0.34250652870517634,-0.4746826763327277,-0.1125225141097166,-0.40828817281523805,0.35491774837069745,-0.34998666441267995,-0.3510366798961317,NA,NA,0.04564685021604224,-0.303570154731752,-0.3999241625572104,NA,NA,UCLA-P1
gds181009_3119.PL1,3119,1mo,TBI,-0.6904212647297818,NA,NA,0.8160128709841937,NA,0.836750171304413,NA,0.15616788487103428,-0.43815937414846423,NA,0.015156817823134945,1.0955820239598275,-0.2590003427337878,-0.3510133187714723,-0.528400241140431,NA,0.44129262784285334,NA,0.04323284745455096,-0.21486776915468606,-0.5139441709848106,0.9813137915878204,-0.550047672917553,NA,-0.4942320209633721,-0.13361732929893116,-0.053594591647479005,0.6236832983625885,-1.2881059088458509,NA,0.4226841202943202,-0.3679812121307607,-0.012555808232585897,NA,-0.2372008070788448,0.2562975742056296,0.045029216477934744,0.657297232576105,-0.21045962266765336,-0.783806184820269,NA,NA,0.3661043721979453,0.47984031820991724,-0.5771412716143747,NA,NA,UCLA-P1
gds181009_3120.PL1,3120,1mo,Sham,-0.6196540083346498,-0.5302263581713359,-0.933096030824693,0.7079900886843892,-0.62804937228893,-0.1392426686029007,NA,0.5248393844338184,-0.9169987541276409,NA,-0.8783120080855158,0.5972899653047029,0.09659041760550867,-0.7349918025512232,0.03750574615688216,NA,0.2563930299658645,-0.5692455438072471,-0.04297456049981826,-0.18025117169604465,0.5306799760889167,0.45162716853908447,0.6735150693122892,NA,-0.5300126002569624,-0.014226470159817055,0.2358896661368381,0.18672306439682443,-0.6801340524192122,-0.6396013072857084,0.4203571189584223,-0.5006378098377564,-0.9773638986488659,NA,-0.6943125525751768,0.1965746363670231,-0.28107050288696406,-0.19476193653091173,-0.5960267242812353,-0.7188226067570694,-0.5018569005909598,NA,0.0557499374879752,1.3843053927171989,-0.8794980561326101,NA,NA,UCLA-P1
gds181010_3106.PM1,3106,1mo,TBI,-0.3047478278337625,-0.5878735356587962,-0.20192156980770604,0.6587416824035681,-0.24315018283423304,-0.09338515696437963,NA,0.22995157978238448,-0.3141858026558343,NA,-0.1124130573638121,0.06300387472013866,-0.28405096888208503,0.025804363132103245,0.29196849078614695,-0.04553493985313486,-0.11184313725422605,-0.07868555507470266,0.8788983641762339,-0.30952492213967403,0.22844262260554024,0.11403803694373703,0.13013230746005605,NA,-0.0038675918553130535,-0.13725804006112596,0.2678715163237906,-0.1992948010805797,-0.7341169610766899,-1.102924672072623,0.16200552033615673,-0.32438373884721555,-0.3446496447843424,0.2009280349394713,-0.3057603868960915,0.042016038026047565,-0.43585398486706245,-0.13510637306607143,-0.1828499240655518,-0.07943981554627463,-0.39254069460726065,0.2835451152667024,0.004647889885670629,0.7194747475359479,-0.6150876558165924,NA,NA,UCLA-P1
gds181010_3107.PM1,3107,1mo,TBI,-0.7088723416082293,-0.6179457575931041,-0.10700157619941043,-0.2542492407091392,NA,0.5150459183422549,NA,-0.46744924406020305,-0.19085137297854704,-0.5354868015301744,0.42695099280501236,0.7295181530696572,-0.3497821671070982,0.37357448839351937,-0.46510533695206974,-0.534538354357484,-0.04262657724864136,-0.030810607799071153,-0.011870346456379095,-0.5434101709792205,-0.601925191936824,0.8702885376800726,-0.7696866518593407,NA,-0.003970060482819798,-0.938909565368358,-0.5447479099706568,0.005331895004419869,NA,NA,-0.26459186290113385,-0.39594395700494234,-0.42804902220358454,NA,-0.09591773591541257,-0.3643629032849453,-0.37780158434156047,-0.1018018795572409,0.18251579114140584,-0.22721895174857984,NA,NA,-0.07652048744390529,-0.5312219798709346,-0.4135884997927041,-0.28330172212493215,NA,UCLA-P1
gds181010_3124.PM1,3124,1mo,TBI,-1.6206624113891719,NA,NA,-0.8760201708463712,NA,0.6979951295605814,NA,-1.668043044575482,0.39000745520076296,-0.9092699685921694,NA,1.1773789535885626,-1.366198043801154,-0.46336756202445945,-1.160200178397499,NA,-0.9283171662492151,NA,-1.2450774319601643,NA,-1.0196120779542728,NA,-1.2021131040696718,NA,-1.4690829261752039,-2.0185665678759204,-0.8260442285594108,-0.3023183631810726,NA,NA,-1.301711350306234,-0.5627286483035854,NA,NA,-1.032685348375358,-1.2533346154333898,NA,1.5311699787874897,0.899355761028689,-1.4131768731706624,NA,NA,0.12070175741917935,-1.4098459526860851,-1.3713843660309486,0.6342685340919259,NA,UCLA-P1
